ID,Seq,RAdeg,DEdeg,Per,R21,phi21,T0,gmag,rmag,Per-g,Per-r,Ng,Nr,R21-g,R21-r,phi21-g,phi21-r,R2-g,R2-r,gAmp,rAmp,log(FAP-g),log(FAP-r),Type,Dmin-g,Dmin-r,random_index,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_bp_mean_flux_error,teff_gspphot,logg_gspphot,mh_gspphot,ag_gspphot,ruwe,astrometric_excess_noise,astrometric_sigma5d_max,fidelity_v2,rv_renormalised_gof,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_nb_transits,Separation
ZTFJ112846.38+602218.2,194874,172.19329,60.37174,0.6197376,0.554,6.372,58202.2688102,13.352,13.176,0.6197464,0.6197376,97,95,0.493,0.554,6.361,6.372,0.936,0.976,0.399,0.678,-4.293,-3.87,EA,0.0,0.469,196228345,859400381581502464,172.19325858630512,0.010143977,60.37172894739864,0.011083939,0.9567400501522121,0.013738491,-8.011247596615046,0.013289745,-4.882800086141153,0.016641043,10.769291,15.157978,13.105431,107838.7114042586,204.66803,13.309745,64791.65121174693,411.08908,12.758245,62497.10209684624,351.2254,6999.907,4.118,-0.6333,0.1836,1.3127645,0.07119286,0.025576495,1.0,,,15.210894,28,0.06862144584173396
ZTFJ113205.94+695741.6,195007,173.02478,69.96158,0.7281224,0.769,6.397,58236.3143816,13.372,12.838,0.7281224,0.7280814,216,173,0.685,0.769,6.269,6.397,0.86,0.892,0.412,0.493,-14.901,-9.386,EA,0.047,0.125,912957369,1061999662586968576,173.02480885147892,0.011112503,69.96157806369936,0.010812823,2.034881341286255,0.013759409,-0.831783069331498,0.014593689,8.134346802546293,0.01448632,-50.838448,8.014419,12.853422,136012.2206719976,161.02972,13.232099,69594.90461851373,315.69086,12.313567,94130.72417683613,319.71774,5751.3135,4.1888,-0.1963,0.2499,1.074441,0.105129376,0.020840425,1.0,,,20.633589,22,0.036265700939335475
ZTFJ113729.53+652800.3,195225,174.37305,65.46677,1.5398677,0.699,6.28,58206.3298335,12.289,0.0,1.5398677,0.0,247,0,0.699,0.0,6.28,0.0,0.966,0.0,0.424,0.0,-26.168,0.0,EA,0.021,0.0,1747136161,1056369200979557248,174.37304043499836,0.00884688,65.46674832179934,0.009369795,1.1371870090503542,0.011603297,-9.883214127364132,0.010908626,-4.3731473304219435,0.01297586,17.409435,17.290148,11.941963,314891.94378605176,657.3149,12.197745,180434.16707867043,908.5714,11.513314,196712.76588915236,1031.7139,6158.409,3.7206,-0.2771,0.0299,0.9694621,0.08180472,0.018727122,1.0,62.271366,0.0,38.81187,30,0.07934043217106047
ZTFJ114242.54+233229.6,195475,175.67729,23.54157,0.7149714,0.775,6.224,58224.2382648,14.439,13.842,0.7149323,0.7149714,88,93,0.783,0.775,6.424,6.224,0.906,0.948,0.534,0.622,-8.712,-8.711,EA,0.024,0.059,362407106,4004832501285496960,175.67728828509146,0.028969908,23.541543794438518,0.031936888,1.2823871584743947,0.038981814,-11.861171551183585,0.03388567,-4.11777441701698,0.03536761,40.23012,5.729812,13.888365,52432.541321886136,157.4063,14.321547,25515.1607481557,309.26346,13.290053,38294.52696703264,215.27582,5139.4175,4.2125,-0.6862,0.1094,1.8919295,0.23084904,0.05448883,1.0,,,4.6744456,8,0.09450964720366486
ZTFJ114447.01+701844.3,195551,176.19588,70.31232,0.5975478,0.435,6.264,58637.2588322,13.932,13.697,0.5975672,0.5975478,142,98,0.387,0.435,6.166,6.264,0.896,0.972,0.537,0.758,-5.94,-4.32,EA,0.466,0.586,835881796,1062350028838454912,176.19583456856463,0.010519972,70.31232549518548,0.011323809,0.7938304132863522,0.012911103,-1.206363530619132,0.014663968,-4.455150433685883,0.016198887,13.180024,6.5895886,13.657903,64831.414224545966,398.05585,13.904326,37470.21318319828,706.97974,13.247174,39837.184023389455,680.54285,6311.0625,4.1197,0.0103,0.036,0.96810484,0.0,0.023983963,1.0,,,10.073496,24,0.058543578672149744
ZTFJ115140.86+210154.9,195872,177.92026,21.03193,0.4098232,0.12,4.342,58205.323007,14.441,13.667,1.3893756,0.4098732,64,60,1.066,0.12,6.783,4.342,0.62,0.676,0.198,0.188,-2.329,-1.74,EA,0.095,0.096,84673691,3976370298475203968,177.92025082068582,0.017194515,21.03193116547457,0.014625793,2.6325988566468346,0.019018944,-30.366364347285337,0.019884324,-9.913505907006071,0.01815381,10.447718,5.2693377,13.724653,60965.701034465135,146.78789,14.234891,27635.075248178215,336.77377,13.0588,47384.73506825412,250.54695,4674.611,4.3744,-0.732,0.0022,1.1028928,0.02061559,0.02968816,1.0,,,7.478382,13,0.031128118946885535
ZTFJ115533.58+210345.9,196059,178.88995,21.06277,0.8100492,0.504,6.369,58202.3302019,14.517,14.324,0.8100492,0.8099956,64,61,0.504,0.552,6.369,6.596,0.969,0.965,0.333,0.348,-5.467,-3.825,EA,0.118,0.1,927187160,4000334227417348096,178.88993937449007,0.02036066,21.06274126761411,0.019879835,0.5998275436299443,0.02641227,5.119727639758466,0.02398341,-14.957535758034755,0.025859624,-6.666945,14.331726,14.296633,35999.26485402458,124.2586,14.485362,21941.798239087228,206.88327,13.951325,20827.068658619562,190.51125,6846.367,4.2682,-0.695,0.09,1.0382001,0.04442445,0.040848922,1.0,,,4.6865935,20,0.10942276557535828
ZTFJ115818.71+581310.4,196191,179.57796,58.21958,0.6800967,0.459,6.25,58236.314393,13.002,12.63,0.6800621,0.6800967,169,153,0.463,0.459,6.317,6.25,0.978,0.985,0.922,0.886,-17.943,-15.429,EA,0.641,0.583,248189630,845471910015741696,179.57793353305598,0.009035546,58.21955834944721,0.009060195,1.2894467410915345,0.012571484,-2.764838905305259,0.012424353,-2.2942914316791176,0.01207379,19.077215,35.51156,12.586735,173881.23270292138,693.99115,12.871641,96997.45082340144,1416.606,12.142047,110240.09259830262,1128.4315,6128.1675,4.0325,-0.4173,0.0758,1.0666697,0.076815374,0.019181639,1.0,77.968376,0.0,27.424723,33,0.09269901827700212
ZTFJ121547.46+464130.6,197079,183.94778,46.69184,2.7326669,0.546,6.204,58274.2079948,13.71,13.411,2.7315584,2.7326669,97,97,0.612,0.546,6.292,6.204,0.794,0.832,0.29,0.283,-3.323,-7.277,EA,0.0,0.21,1341676733,1545077243075834112,183.94778685985008,0.0071113706,46.691826169179414,0.00959155,0.5177925481746071,0.014957497,-9.995331981704863,0.009036117,-8.476477105513416,0.010817422,28.266941,6.240124,13.412145,81299.66133227207,75.63031,13.66966,46510.72661251829,210.32417,12.989857,50491.170409585044,110.185104,6619.15,3.7372,-0.804,0.292,1.0254042,0.0,0.016657779,1.0,,,15.608813,37,0.052593481593359845
ZTFJ121554.84+264917.8,197087,183.97851,26.82163,0.529156,0.643,6.618,58244.1779017,15.355,14.723,0.529156,0.3459024,92,105,0.706,0.643,6.706,6.618,0.614,0.796,0.104,0.147,-2.941,-8.19,EA,0.049,0.066,1336211041,4009430418394411392,183.97851418427658,0.024444792,26.821606244888578,0.02131794,1.0735297915459567,0.02841024,-3.542340612931575,0.02943107,-2.4242101273040353,0.027258731,25.168932,6.960772,14.818783,22255.31082726448,34.967907,15.254762,10802.195931172973,82.88906,14.207559,16448.81590477145,51.536064,4919.2627,4.2223,-1.0373,0.0028,1.1796013,0.12622754,0.042643506,1.0,,,3.6083345,12,0.0865685050496549
ZTFJ121925.13+212058.7,197304,184.85474,21.34966,0.5545296,0.457,6.329,58476.4649359,13.657,13.084,0.5545338,0.5545296,77,80,0.536,0.457,6.396,6.329,0.969,0.985,0.733,0.669,-5.241,-7.254,EA,0.407,0.284,903209366,3953080997226792960,184.8547303243367,0.019448977,21.34965569383907,0.016137319,1.4221689412363128,0.023297472,-24.265072333042447,0.022914046,-9.262770339265403,0.020168789,-12.157552,4.2627044,13.237144,95518.85429508588,1074.2649,13.626206,48409.89507521227,2080.3167,12.644482,69400.95083905132,1668.7378,5210.6826,4.1255,-0.4862,0.0094,1.3720818,0.114544444,0.034596074,1.0,,,14.971219,22,0.0359555877284511
ZTFJ122319.63+574205.7,197514,185.83183,57.70161,3.103068,0.434,6.166,58272.1819437,13.328,12.881,3.101223,3.103068,277,265,0.571,0.434,6.521,6.166,0.799,0.898,0.258,0.285,-10.872,-15.965,EA,0.177,0.185,1459797360,1575000864342459776,185.83185937005013,0.012050348,57.70157898016028,0.012466494,0.5704976908293251,0.01565222,-0.14518700720656538,0.016243624,2.8577141151320085,0.018013336,-19.06404,3.5246022,12.924009,127450.98321276817,171.7239,13.253119,68260.4688568572,449.7113,12.432963,84328.21296272925,235.28378,6028.7485,3.5713,0.0046,0.2251,1.06328,0.0988603,0.027393516,1.0,,,14.542009,19,0.12514901795534314
ZTFJ123005.55+594941.4,197875,187.52313,59.82819,1.6297316,0.602,6.172,58203.3709306,13.908,13.519,1.6297316,1.6300491,168,155,0.602,0.514,6.172,6.16,0.584,0.475,0.113,0.105,-11.179,-7.075,EA,0.019,0.016,632487526,1581433831998301056,187.52316206428893,0.009453676,59.82816950849809,0.009392822,0.8818944366949331,0.012004534,-16.099914684095335,0.011701344,1.508683777116017,0.012539247,38.074093,7.907802,13.564965,70625.359245,64.35081,13.852141,39315.17933789271,99.66969,13.114785,45003.26715464744,107.24979,5864.042,3.8545,-0.5345,0.0015,0.94245034,0.0,0.018152306,1.0,,,11.643757,31,0.09384931418251666
ZTFJ123104.76+070606.2,197937,187.76985,7.10173,0.431356,0.496,6.231,58524.4725101,12.548,12.292,0.4313504,0.431356,63,77,0.496,0.581,6.231,6.361,0.966,0.863,0.368,0.566,-2.584,-6.174,EA,0.345,0.354,1054140125,3900854813382634368,187.76985029810692,0.014487939,7.10170673848446,0.011471917,2.01329475092331,0.017484583,-8.17087360784614,0.018374648,-21.64904149274563,0.01452469,-45.283825,39.05767,12.3176155,222792.52150218046,1009.8737,12.548097,130670.65329104968,1743.593,11.932073,133760.86316008226,1733.0795,6518.7656,4.1989,-1.0135,0.1171,1.0183754,0.07737555,0.02663589,1.0,39.835094,0.0,20.59317,19,0.08374822723893634
ZTFJ123342.72+421800.5,198092,188.42804,42.30014,0.5771018,0.74,5.961,58250.2230348,15.275,14.215,0.5771018,0.5771544,134,142,0.74,0.659,5.961,6.344,0.834,0.621,0.491,0.635,-9.797,-8.45,EA,0.022,0.002,645358019,1535200982957824512,188.42802941984752,0.013221979,42.30014275511149,0.012942984,2.7882110035855447,0.02039585,10.95388040676006,0.016009001,-60.9005916639352,0.015105538,-6.933435,7.9134746,14.295899,36023.58787090965,67.59597,14.969603,14046.74849469182,138.76527,13.489463,31869.340661400478,89.65048,,,,,1.121267,0.04803207,0.023656707,1.0,,,10.713343,25,0.029866421558786847
ZTFJ124128.10+354643.2,198534,190.36711,35.77867,0.7015994,0.626,6.262,58217.3112947,13.595,13.248,0.7016003,0.7015994,94,110,0.624,0.626,6.317,6.262,0.922,0.951,0.759,0.611,-3.532,-8.771,EA,0.652,0.503,1786283215,1518503799378645632,190.36712661905833,0.01014185,35.778652976598146,0.012487123,1.332840424761048,0.015253079,-31.202129576706685,0.010596175,-20.14160203399137,0.019787872,8.5147915,4.8581796,13.244937,94835.68959019466,268.75232,13.515399,53611.43140247277,642.63116,12.806297,59791.48128170924,340.34238,6083.0083,4.0798,-0.8657,0.0897,1.0779632,0.036968943,0.028946405,1.0,,,13.892129,25,0.07817724678913299
ZTFJ124208.58+612748.7,198565,190.53579,61.46354,4.8192438,0.83,6.494,58276.2521607,13.053,12.58,4.8192438,0.0538758,170,160,0.83,0.681,6.494,6.647,0.718,0.211,0.205,0.144,-6.276,-2.056,EA,0.031,0.039,463159425,1580129330171557888,190.53580024675054,0.023350239,61.46351628564626,0.024188034,1.1777841379910907,0.028412228,-9.449530196291521,0.030623073,6.370993847316605,0.0345336,-15.528677,14.32636,12.628526,167315.64072259667,69.86044,12.951278,90137.56952446916,108.25369,12.136312,110823.96484152,131.8599,5657.1143,4.0389,-0.477,0.0165,2.4820297,0.29595953,0.05211129,1.0,46.021,0.0,17.565388,15,0.08717146826186148
ZTFJ125008.68+715746.9,199000,192.53618,71.96305,0.3760532,0.438,6.256,58472.4714543,13.004,12.097,0.3760532,0.3760384,143,120,0.438,0.503,6.256,6.171,0.936,0.804,0.372,0.392,-17.295,-8.367,EA,0.015,0.012,1411399496,1689528950429254784,192.5360539981217,0.009910038,71.96304559596912,0.009202593,4.640100598218516,0.010402695,-45.03844407494039,0.012684377,-15.19498517324341,0.011949745,6.897293,33.912582,12.178419,253267.29899911568,1068.619,12.740202,109480.32794154472,2610.9324,11.480513,202746.38560531943,1515.324,4725.002,4.3131,-0.0859,0.1548,1.0585957,0.07055957,0.017965818,1.0,103.83408,0.0,38.08702,21,0.14134242122856547
ZTFJ130159.39+540458.5,199625,195.49749,54.08293,0.9680656,0.464,6.498,58619.2522688,12.678,12.348,0.9680656,0.9681599,173,171,0.464,0.469,6.498,6.469,0.892,0.49,0.174,0.245,-22.49,-7.586,EA,0.048,0.077,1591672600,1558226745013224448,195.497470667311,0.008301212,54.08289439838313,0.008406691,1.2301241828041638,0.010831379,-8.617507437088342,0.010379228,2.885709222848119,0.010878884,18.66455,20.222202,12.392858,207875.70523218336,331.6396,12.636582,120443.68174428793,437.3838,11.987362,127119.8440137987,593.02893,6432.9995,4.0044,-0.2453,0.1034,1.04395,0.0685914,0.015122011,1.0,53.750744,0.0,26.553236,28,0.13451140807691486
ZTFJ131625.36+535842.1,200437,199.1057,53.97837,0.8673664,0.536,5.993,58494.5597876,12.956,12.718,0.867388,0.8673664,156,145,0.587,0.536,6.334,5.993,0.744,0.794,0.292,0.361,-12.421,-14.124,EA,0.183,0.182,870274636,1563291752701941120,199.1057248857082,0.011359819,53.97834086647864,0.01211995,1.2440787650564626,0.014731049,-7.813354488266781,0.013283774,12.145186298421255,0.015870979,-37.10536,4.6870046,12.710822,155102.1497159106,387.387,12.929032,92003.44391538335,673.3272,12.334273,92352.56372403652,576.2149,6692.8394,4.1707,-0.2239,0.0952,1.2584497,0.12625071,0.02234284,1.0,,,19.486345,26,0.11737032222480952
ZTFJ132328.91+745408.8,200848,200.87048,74.90245,0.6280712,0.65,6.41,58640.2411647,13.645,12.922,0.6281103,0.6280712,108,74,0.677,0.65,6.612,6.41,0.769,0.902,0.387,0.308,-9.605,-10.44,EA,0.072,0.008,1539041139,1712783380838404096,200.8705115626985,0.012383751,74.90244069984406,0.01199809,2.653753241227901,0.013337426,-17.520960986112037,0.017009037,-4.644162781897561,0.016785732,-22.436962,7.523186,12.9617405,123097.91549060965,306.97583,13.4422245,57349.18818120021,674.88525,12.317821,93762.6894771494,607.54315,4991.581,4.2588,-0.523,0.1535,1.0927726,0.10110843,0.024178319,1.0,,,21.144018,22,0.04468592041312279
ZTFJ132547.43+563527.9,200950,201.44764,56.59109,2.2561538,0.802,6.335,58258.1843511,13.915,13.406,2.2561538,2.2561029,203,189,0.802,0.829,6.335,6.299,0.88,0.756,0.466,0.321,-22.927,-5.433,EA,0.047,0.03,387178402,1565478234652702720,201.44752243291853,0.010747277,56.591122549408546,0.010574157,0.6876085399543634,0.013339985,0.8844004543452537,0.014357719,-5.377810841008451,0.013934504,-6.899266,7.2950816,13.660571,64672.303635499964,87.47536,13.916036,37068.30563153837,882.49493,13.034453,48459.2573462193,805.9367,5405.0684,3.5189,-0.8815,0.054,1.1328462,0.056298885,0.020386929,1.0,,,6.9873724,9,0.26084252733862967
ZTFJ134354.59+502836.7,202003,205.97749,50.47687,0.5447489,0.538,6.246,58208.3958237,12.949,12.651,0.5447392,0.5447489,218,193,0.538,0.551,6.246,6.257,0.956,0.949,0.478,0.462,-15.977,-15.317,EA,0.378,0.347,320369470,1558893225154892800,205.9774863974842,0.008914465,50.47684879288594,0.009474134,1.5501800237530177,0.011579506,5.341411995536593,0.010683894,-1.2699575364663533,0.011671736,-41.289547,4.5734005,12.647581,164404.68874949476,405.08514,12.902067,94317.03302620014,858.45325,12.248801,99916.62996551624,823.0655,6266.585,4.181,-0.2563,0.014,1.0193843,0.07012103,0.01709604,1.0,,,19.612894,29,0.07679043214114516
ZTFJ134434.66+691805.7,202048,206.14443,69.3016,0.3863036,0.59,6.255,58654.2831412,13.525,0.0,0.3863036,0.0,290,0,0.59,0.0,6.255,0.0,0.959,0.0,0.577,0.0,-28.834,0.0,EA,0.042,0.0,1208803694,1674583731253295232,206.14440165131728,0.010773482,69.30159544075786,0.009160541,6.583039010057473,0.010744091,-10.132348515166813,0.013016444,1.3753617420670925,0.011175534,-19.831457,21.753956,12.50135,188107.69060719767,1096.7473,13.22379,70129.52487245871,2095.5137,11.632864,176202.6678717475,1327.1409,4180.626,4.3493,0.0476,0.0077,1.1291535,0.06877526,0.018424919,1.0,87.93229,0.0,38.97138,21,0.03962996932600521
ZTFJ134502.65+694951.6,202068,206.26107,69.831,2.3055546,1.183,6.699,58249.1953332,15.312,14.632,3.5460209,2.3055546,295,234,1.455,1.183,5.78,6.699,0.549,0.555,0.2,0.143,-18.733,-9.488,EA,0.098,0.076,1458181591,1674623799004168704,206.26109041034272,0.01633636,69.83097796001712,0.0152792055,1.09505199923729,0.016983582,-14.091446740787072,0.022042662,3.0912433188488952,0.020593654,-10.823225,5.589791,14.789165,22870.783816944902,38.453266,15.26101,10740.212487543204,102.2484,14.151086,17327.021448937605,95.15063,4976.8384,4.2723,-0.5416,0.0854,1.0063862,0.011822064,0.031084923,1.0,,,3.9352312,16,0.08329036615813337
ZTFJ134739.47+514834.7,202202,206.9145,51.80966,4.6705701,0.665,6.315,58249.2447942,12.475,0.0,4.6705701,0.0,190,0,0.665,0.0,6.315,0.0,0.921,0.0,0.57,0.0,-15.637,0.0,EA,0.408,0.0,989342108,1560572488648076800,206.91447275474113,0.007829982,51.80963162296168,0.010325526,0.7032536841434399,0.011039925,-0.18856206328766711,0.009431142,-3.379745969938535,0.012708011,-55.01326,4.893274,11.963717,308645.4725118218,1149.2013,12.330567,159657.66661262215,2185.1777,11.400168,218318.5611650885,1403.5404,5314.0684,3.0733,-0.5543,0.0661,0.9584824,0.07067799,0.018116567,1.0,21.05328,0.0,35.388977,29,0.11880073252225945
ZTFJ134903.42+610728.5,202286,207.26428,61.1246,0.5253943,0.618,6.597,58270.2462432,14.512,13.428,0.5253982,0.5253943,185,153,0.604,0.618,6.796,6.597,0.834,0.894,0.343,0.315,-18.895,-14.615,EA,0.008,0.003,244194612,1664128719998620032,207.26424792939312,0.010781094,61.12458840765267,0.009562734,3.8538004170725375,0.011456087,13.44161704891557,0.013235808,-13.609706996149832,0.011793905,-15.956739,4.1678705,13.55312,71400.1026280442,237.60312,14.247483,27316.407554184265,512.29047,12.726208,64368.735769585415,299.26514,4407.2427,4.2818,-0.7176,0.3724,0.9843744,0.0,0.01902424,1.0,,,16.687424,22,0.06964236692937457
ZTFJ134948.83+415038.0,202327,207.45347,41.8439,0.6906072,0.541,6.375,58267.1994911,14.48,13.71,1.3812144,0.8160528,214,198,0.412,0.541,6.479,6.375,0.791,0.83,0.397,0.465,-19.566,-13.672,EA,0.323,0.351,87872270,1500461157165243648,207.4534734689294,0.00858931,41.843904679378916,0.010539904,2.561261181055191,0.01320129,8.799683227241543,0.010420431,0.15430305873447886,0.013562427,-66.976494,4.037106,13.7347355,60402.15390129081,186.50803,14.24341,27419.07567779379,297.21658,13.035468,48413.9891612053,276.64606,5553.1846,4.4593,-0.2533,0.6786,0.9797753,0.0,0.019933874,1.0,,,12.019225,34,0.01924395746029836
ZTFJ135023.57+113257.1,202355,207.59823,11.5492,0.712,0.742,6.177,58336.1949672,14.509,14.289,0.7119572,0.712,63,49,0.575,0.742,6.253,6.177,0.97,0.977,0.425,0.511,-1.037,-1.728,EA,0.357,0.286,1708851252,3727247631073220096,207.5982435064471,0.01650138,11.549199797381657,0.012901589,0.6000088903482368,0.021454068,-3.2527123263777367,0.021506071,-7.637391493175539,0.015763614,-42.64096,13.131733,14.249247,37605.21073530658,79.568634,14.467127,22313.412615368165,189.79622,13.88746,22088.906659680677,120.830986,6696.8896,4.1865,-0.1711,0.1189,0.96886456,0.0,0.03076411,1.0,,,3.3882067,16,0.04764432647104965
ZTFJ135434.97+651207.6,202567,208.64574,65.20213,1.811373,0.64,6.207,58260.2090586,14.449,14.107,3.6215626,3.6227461,199,156,0.725,0.64,6.07,6.207,0.861,0.875,0.36,0.377,-12.093,-15.155,EA,0.339,0.327,562289484,1671275717378219648,208.64574835547225,0.013465034,65.20211130302661,0.01272452,0.5593981187203758,0.01427611,-9.26034525739427,0.017174786,0.09090357006757052,0.01681797,67.99566,8.315414,14.1189165,42401.39817035693,57.485302,14.400288,23730.21470196783,131.52304,13.662287,27179.633454013012,79.87468,6407.9316,3.8869,-1.1776,0.2955,1.1213443,0.05318344,0.024480008,1.0,,,5.4627967,18,0.06848122746688999
ZTFJ135715.13+665439.2,202750,209.31307,66.9109,0.4510966,0.525,6.227,58297.2822568,14.744,13.871,0.3680552,0.4510966,153,114,0.572,0.525,6.529,6.227,0.483,0.717,0.113,0.131,-7.874,-11.879,EA,0.034,0.051,492327524,1671812794448507008,209.31307898741255,0.01621709,66.91086473940287,0.015242108,2.0512867529841943,0.017719815,-9.51612628587208,0.02265674,6.415855254877473,0.022444602,1.0666566,5.290427,13.98199,48100.6353497158,93.6637,14.54817,20708.507009980043,205.09995,13.25817,39435.75280933626,128.30806,4692.6914,4.2312,-0.6201,0.2296,1.405224,0.13914989,0.03182835,1.0,,,10.833695,22,0.12757071205325415
ZTFJ140617.30+612630.4,203287,211.57211,61.44179,0.5990186,0.688,6.417,58231.347658,15.107,14.514,0.5989912,0.5990186,198,159,0.657,0.688,6.309,6.417,0.852,0.908,0.62,0.72,-10.862,-13.961,EA,0.337,0.355,683722444,1661333864520054656,211.57209867073135,0.014242915,61.44178902154781,0.012819813,1.2855870626398849,0.014884563,1.8257050205048015,0.017981408,-7.39512020662893,0.016344234,-105.16067,7.8187895,14.545756,28618.321588654984,112.06858,14.989928,13786.234079813281,198.21855,13.903217,21770.650987825273,149.75624,5020.0845,4.2937,-0.4433,0.1048,0.9570366,0.0,0.026571589,1.0,,,6.1574802,15,0.01981312737766613
ZTFJ140632.14+411535.8,203301,211.63395,41.25995,0.4808154,0.613,6.257,58204.3679355,12.746,0.0,0.4808154,0.0,216,0,0.613,0.0,6.257,0.0,0.929,0.0,0.758,0.0,-14.845,0.0,EA,0.593,0.0,166493232,1498298211635183744,211.63397893378172,0.015218386,41.25991517289789,0.02071783,4.58773049678693,0.024537558,-81.39374424155653,0.018623162,8.058347564877094,0.02485333,6.502318,19.39626,12.116206,268203.4093090404,975.0591,12.574544,127526.17062606421,1724.4203,11.443744,209729.99198083673,1113.9965,5670.5215,4.3806,-0.2144,0.6083,2.3271306,0.23485163,0.03638802,1.0,93.50929,0.0,44.61934,36,0.14781938912979248
ZTFJ140735.11+512448.7,203358,211.89633,51.41355,5.1988563,0.938,6.565,58257.250867,12.49,12.249,0.4303156,2.8918429,506,426,0.68,0.938,7.183,6.565,0.058,0.46,0.038,0.139,-4.097,-18.58,EA,0.016,0.005,901143458,1511912295890209024,211.89633328579086,0.008928723,51.413517373072196,0.009914143,1.4229653741986574,0.01221574,-8.335215725150242,0.010941137,8.968830781241842,0.01293075,1.6235276,8.682681,12.232827,240888.33665431725,52.464066,12.471739,140191.37219809784,76.33287,11.841913,145342.61120924877,82.42708,,,,,1.0909752,0.08768391,0.018736605,1.0,37.775806,0.0,27.90017,35,0.11768840914125991
ZTFJ141236.90+695150.1,203619,213.15378,69.86393,0.7257452,0.742,6.22,58557.3260345,14.634,13.972,0.7257372,0.7257452,152,118,0.67,0.742,6.343,6.22,0.892,0.935,0.41,0.407,-18.614,-17.428,EA,0.036,0.001,1428399468,1674062051641952896,213.15373803637684,0.012504052,69.86392064181449,0.012539832,1.5398204008720784,0.013843364,4.443295319045175,0.017598582,-12.000372981538824,0.016374165,-71.556564,4.690749,13.977632,48294.09739570618,109.79365,14.428705,23117.18096955823,180.20222,13.356911,36007.579682121795,143.85533,4981.7314,4.2494,-0.4781,0.0433,1.046315,0.0,0.024850583,1.0,,,8.382383,21,0.06196425032010431
ZTFJ141328.94+172943.0,203681,213.37061,17.49528,2.5249629,0.217,5.435,58242.2587299,15.93,14.921,5.049413,2.5249629,72,63,0.217,0.047,5.435,9.367,0.791,0.763,0.255,0.174,-9.793,-7.401,EA,0.14,0.135,724132684,1233501555006189440,213.3706380874703,0.020395262,17.4952341971607,0.019301275,0.6556818082309669,0.026705982,-6.322957021740477,0.026870932,-6.922331896040947,0.023737218,49.940674,9.515866,14.972594,19315.635344764916,54.870567,15.617612,7733.432570723491,154.78831,14.181731,16844.789332957906,74.34076,4978.0654,3.5878,-0.0703,0.7016,1.0251579,0.022375258,0.038541384,1.0,,,4.15556,17,0.19102088196906436
ZTFJ141509.26+335222.0,203769,213.7886,33.8728,0.4781168,0.354,6.337,58559.3603497,13.641,12.961,0.9567242,0.4781168,100,93,0.295,0.354,6.777,6.337,0.764,0.825,0.277,0.241,-4.696,-4.081,EA,0.171,0.146,1536662911,1478989687941912576,213.7885325169077,0.016090304,33.872640774793,0.024997592,2.0327453922999585,0.036784995,-14.857992871947939,0.01734409,-26.218305465741242,0.03458053,9.47234,3.6981428,13.112839,107105.40083389933,235.94208,13.581806,50430.64258319086,489.96994,12.459206,82314.44040636662,358.5244,5045.5747,4.1697,-0.7296,0.2243,3.4608626,0.3307007,0.051168125,1.0,,,31.160624,55,0.6076645900240711
ZTFJ141535.15+263632.3,203796,213.89648,26.60898,0.6228796,0.607,6.344,58291.2380352,15.818,14.874,0.6228594,0.6228796,77,69,0.625,0.607,6.319,6.344,0.835,0.923,0.531,0.607,-2.967,-3.323,EA,0.039,0.022,3638386,1259236243129748864,213.89647391431376,0.0135995485,26.60895249989551,0.017245552,1.6273198484983329,0.02630499,3.3876392753895233,0.0245262,-22.656428613744243,0.023688357,-57.804382,9.965912,14.988627,19032.48942601468,76.01661,15.644122,7546.891769247189,114.60243,14.193684,16660.376448734973,120.17863,4487.6187,4.1772,-0.6133,0.2681,1.0496416,0.034301065,0.034964472,1.0,,,4.3498864,21,0.10091959602144078
ZTFJ141850.76+435001.7,203976,214.71154,43.83383,0.7928328,0.784,6.321,58606.3971985,13.636,13.019,0.7928328,0.7928992,244,243,0.784,0.831,6.321,6.068,0.906,0.736,0.547,0.411,-20.954,-12.993,EA,0.199,0.025,907529771,1504786017433666304,214.7115146148294,0.0073165293,43.83380353536286,0.008331181,2.069763432929001,0.010777421,1.7816420062157137,0.00888067,3.2206930000483442,0.010522069,-39.72236,4.2428794,13.067333,111689.8195479524,136.05347,13.474516,55668.61134618859,271.95312,12.481036,80675.88194234393,214.54797,5075.392,4.1919,-0.7649,0.004,0.9995823,0.0,0.015402114,1.0,,,16.017742,25,0.11585586021891485
ZTFJ142528.68+431637.7,204382,216.36951,43.27715,4.1397937,0.448,6.346,58281.291593,14.758,14.036,4.1415756,4.1397937,250,255,0.5,0.448,5.554,6.346,0.567,0.682,0.148,0.219,-17.734,-27.462,EA,0.025,0.069,301193257,1492519453397518464,216.3695136220496,0.01024416,43.277135191875686,0.011578907,0.5596787208902878,0.01481755,-4.796836295950864,0.012179989,-0.31292339603876274,0.015359546,-29.1639,5.5978265,14.136531,41719.047273116026,145.09218,14.647703,18894.51286599959,299.20227,13.45255,32971.45174588165,231.05688,5756.8735,3.5803,-0.0691,0.614,1.0597396,0.0,0.022187995,1.0,,,8.407257,31,0.054147927672777076
